boundary 0: [[ 26.860096, 91.54868, 0.0 ], [ 27.091276, 90.44917, 0.0 ], [ 26.44574, 88.06735, 0.0 ], [ 24.986736, 84.63623, 0.0 ], [ 22.856949, 80.491745, 0.0 ], [ 20.265007, 76.039505, 0.0 ], [ 17.464548, 71.715454, 0.0 ], [ 14.729723, 67.942726, 0.0 ], [ 12.3281975, 65.0907, 0.0 ], [ 10.495061, 63.438587, 0.0 ], [ 9.409839, 63.147972, 0.0 ], [ 9.17864, 64.24743, 0.0 ], [ 9.824148, 66.6293, 0.0 ], [ 11.283224, 70.060356, 0.0 ], [ 13.412928, 74.204926, 0.0 ], [ 16.004925, 78.65708, 0.0 ], [ 18.805353, 82.98115, 0.0 ], [ 21.540218, 86.7539, 0.0 ], [ 23.941708, 89.605865, 0.0 ], [ 25.77483, 91.25807, 0.0 ]] 
boundary 1: [[ 26.8601, 36.45133, 0.0 ], [ 25.774836, 36.74198, 0.0 ], [ 23.941711, 38.39411, 0.0 ], [ 21.54021, 41.246124, 0.0 ], [ 18.805365, 45.01886, 0.0 ], [ 16.00492, 49.342903, 0.0 ], [ 13.412944, 53.795147, 0.0 ], [ 11.283195, 57.939606, 0.0 ], [ 9.824172, 61.370735, 0.0 ], [ 9.178643, 63.752567, 0.0 ], [ 9.409851, 64.85204, 0.0 ], [ 10.495087, 64.56144, 0.0 ], [ 12.328168, 62.909225, 0.0 ], [ 14.729734, 60.057247, 0.0 ], [ 17.464514, 56.284496, 0.0 ], [ 20.264984, 51.96044, 0.0 ], [ 22.856972, 47.50824, 0.0 ], [ 24.986694, 43.363747, 0.0 ], [ 26.445713, 39.93264, 0.0 ], [ 27.091255, 37.550797, 0.0 ]] 
boundary 0: [[ 32.37954, 87.27257, 0.0 ], [ 32.369293, 86.14908, 0.0 ], [ 31.227482, 83.96138, 0.0 ], [ 29.065905, 80.923454, 0.0 ], [ 26.096048, 77.332825, 0.0 ], [ 22.608736, 73.540825, 0.0 ], [ 18.945297, 69.91877, 0.0 ], [ 15.464309, 66.82112, 0.0 ], [ 12.506509, 64.55113, 0.0 ], [ 10.361442, 63.331085, 0.0 ], [ 9.239134, 63.280224, 0.0 ], [ 9.2493515, 64.40366, 0.0 ], [ 10.391148, 66.59144, 0.0 ], [ 12.552774, 69.629265, 0.0 ], [ 15.5225725, 73.22002, 0.0 ], [ 19.009914, 77.01192, 0.0 ], [ 22.67334, 80.633995, 0.0 ], [ 26.154358, 83.73164, 0.0 ], [ 29.112116, 86.00159, 0.0 ], [ 31.257189, 87.221725, 0.0 ]] 
boundary 1: [[ 32.37954, 40.727436, 0.0 ], [ 31.257185, 40.778328, 0.0 ], [ 29.112122, 41.998398, 0.0 ], [ 26.154346, 44.268375, 0.0 ], [ 22.673347, 47.366035, 0.0 ], [ 19.00991, 50.98807, 0.0 ], [ 15.522572, 54.78007, 0.0 ], [ 12.552755, 58.37069, 0.0 ], [ 10.391163, 61.4086, 0.0 ], [ 9.249357, 63.596317, 0.0 ], [ 9.23914, 64.71981, 0.0 ], [ 10.361461, 64.668945, 0.0 ], [ 12.506497, 63.448772, 0.0 ], [ 15.464328, 61.178852, 0.0 ], [ 18.945274, 58.081165, 0.0 ], [ 22.60873, 54.45912, 0.0 ], [ 26.096073, 50.667168, 0.0 ], [ 29.065876, 47.076508, 0.0 ], [ 31.227459, 44.038612, 0.0 ], [ 32.36927, 41.85089, 0.0 ]] 
boundary 0: [[ 35.099495, 84.300476, 0.0 ], [ 34.949615, 83.18698, 0.0 ], [ 33.544594, 81.15827, 0.0 ], [ 31.022001, 78.41274, 0.0 ], [ 27.628666, 75.21931, 0.0 ], [ 23.696846, 71.890434, 0.0 ], [ 19.6114, 68.75209, 0.0 ], [ 15.77221, 66.11138, 0.0 ], [ 12.555072, 64.22685, 0.0 ], [ 10.274932, 63.28304, 0.0 ], [ 9.15501, 63.372147, 0.0 ], [ 9.304861, 64.48559, 0.0 ], [ 10.7098675, 66.51438, 0.0 ], [ 13.232502, 69.25981, 0.0 ], [ 16.625795, 72.453354, 0.0 ], [ 20.557634, 75.78214, 0.0 ], [ 24.64307, 78.9205, 0.0 ], [ 28.48229, 81.56121, 0.0 ], [ 31.699379, 83.445694, 0.0 ], [ 33.979538, 84.3896, 0.0 ]] 
boundary 1: [[ 35.099495, 43.69954, 0.0 ], [ 33.979523, 43.610443, 0.0 ], [ 31.699387, 44.554287, 0.0 ], [ 28.482275, 46.438812, 0.0 ], [ 24.64307, 49.07953, 0.0 ], [ 20.55763, 52.217857, 0.0 ], [ 16.625786, 55.54673, 0.0 ], [ 13.23249, 58.740143, 0.0 ], [ 10.709879, 61.485653, 0.0 ], [ 9.304868, 63.514393, 0.0 ], [ 9.155011, 64.6279, 0.0 ], [ 10.274945, 64.717, 0.0 ], [ 12.555075, 63.77305, 0.0 ], [ 15.772234, 61.88859, 0.0 ], [ 19.611387, 59.24785, 0.0 ], [ 23.696848, 56.109512, 0.0 ], [ 27.62869, 52.780693, 0.0 ], [ 31.021976, 49.587227, 0.0 ], [ 33.54457, 46.84172, 0.0 ], [ 34.949593, 44.81299, 0.0 ]] 
boundary 0: [[ 37.26893, 81.26875, 0.0 ], [ 36.991882, 80.17993, 0.0 ], [ 35.36269, 78.32641, 0.0 ], [ 32.540825, 75.889496, 0.0 ], [ 28.802462, 73.107895, 0.0 ], [ 24.513601, 70.25372, 0.0 ], [ 20.094065, 67.606476, 0.0 ], [ 15.976433, 65.42525, 0.0 ], [ 12.563758, 63.923573, 0.0 ], [ 10.190136, 63.248486, 0.0 ], [ 9.087912, 63.465908, 0.0 ], [ 9.364933, 64.55471, 0.0 ], [ 10.994128, 66.40829, 0.0 ], [ 13.81601, 68.84509, 0.0 ], [ 17.554346, 71.62682, 0.0 ], [ 21.843212, 74.4809, 0.0 ], [ 26.26274, 77.12814, 0.0 ], [ 30.380405, 79.30939, 0.0 ], [ 33.79303, 80.81102, 0.0 ], [ 36.16668, 81.48622, 0.0 ]] 
boundary 1: [[ 37.268925, 46.731262, 0.0 ], [ 36.166664, 46.51383, 0.0 ], [ 33.793037, 47.18895, 0.0 ], [ 30.380388, 48.690643, 0.0 ], [ 26.262737, 50.871883, 0.0 ], [ 21.843208, 53.519096, 0.0 ], [ 17.554325, 56.373257, 0.0 ], [ 13.816004, 59.154858, 0.0 ], [ 10.994135, 61.59175, 0.0 ], [ 9.364942, 63.445274, 0.0 ], [ 9.087911, 64.53413, 0.0 ], [ 10.190143, 64.751564, 0.0 ], [ 12.563771, 64.07633, 0.0 ], [ 15.976461, 62.57472, 0.0 ], [ 20.094059, 60.39344, 0.0 ], [ 24.51361, 57.746223, 0.0 ], [ 28.802486, 54.89211, 0.0 ], [ 32.540802, 52.110466, 0.0 ], [ 35.362667, 49.673576, 0.0 ], [ 36.99186, 47.82005, 0.0 ]] 
boundary 0: [[ 39.28511, 77.56166, 0.0 ], [ 38.868614, 76.51818, 0.0 ], [ 37.011906, 74.892624, 0.0 ], [ 33.896706, 72.84397, 0.0 ], [ 29.827915, 70.572914, 0.0 ], [ 25.203873, 68.30161, 0.0 ], [ 20.477215, 66.25249, 0.0 ], [ 16.110582, 64.6261, 0.0 ], [ 12.531402, 63.581654, 0.0 ], [ 10.090077, 63.221447, 0.0 ], [ 9.025555, 63.580555, 0.0 ], [ 9.442018, 64.624016, 0.0 ], [ 11.298737, 66.24964, 0.0 ], [ 14.4139385, 68.298164, 0.0 ], [ 18.482712, 70.56935, 0.0 ], [ 23.106752, 72.84056, 0.0 ], [ 27.833397, 74.88969, 0.0 ], [ 32.200073, 76.51609, 0.0 ], [ 35.779194, 77.56051, 0.0 ], [ 38.220562, 77.92083, 0.0 ]] 
boundary 1: [[ 39.2851, 50.438362, 0.0 ], [ 38.220543, 50.079224, 0.0 ], [ 35.779205, 50.439472, 0.0 ], [ 32.20005, 51.483932, 0.0 ], [ 27.833393, 53.110332, 0.0 ], [ 23.10675, 55.15943, 0.0 ], [ 18.48268, 57.430725, 0.0 ], [ 14.4139385, 59.701775, 0.0 ], [ 11.298736, 61.75042, 0.0 ], [ 9.442027, 63.375977, 0.0 ], [ 9.02555, 64.41947, 0.0 ], [ 10.0900755, 64.77861, 0.0 ], [ 12.531429, 64.41825, 0.0 ], [ 16.110615, 63.37388, 0.0 ], [ 20.477224, 61.747433, 0.0 ], [ 25.20389, 59.69833, 0.0 ], [ 29.82794, 57.427082, 0.0 ], [ 33.896683, 55.155975, 0.0 ], [ 37.01189, 53.10735, 0.0 ], [ 38.86859, 51.481785, 0.0 ]] 
boundary 0: [[ 40.608295, 74.22211, 0.0 ], [ 40.078617, 73.23128, 0.0 ], [ 38.053047, 71.82169, 0.0 ], [ 34.72984, 70.131256, 0.0 ], [ 30.434244, 68.32554, 0.0 ], [ 25.586792, 66.58118, 0.0 ], [ 20.662004, 65.069, 0.0 ], [ 16.14191, 63.93702, 0.0 ], [ 12.468963, 63.296043, 0.0 ], [ 10.0027485, 63.208862, 0.0 ], [ 8.98463, 63.683846, 0.0 ], [ 9.514268, 64.67465, 0.0 ], [ 11.539851, 66.084305, 0.0 ], [ 14.863059, 67.77461, 0.0 ], [ 19.15866, 69.58047, 0.0 ], [ 24.006098, 71.32474, 0.0 ], [ 28.93087, 72.836914, 0.0 ], [ 33.451004, 73.9689, 0.0 ], [ 37.123894, 74.60987, 0.0 ], [ 39.590157, 74.69715, 0.0 ]] 
